adults,airconditioning,chapati,child,dal,holidaystatus,rice,sabzi,timeslot,variety,weather
624,0,1996,931,62,0.5,67,155,0.5,0,0.5
145,0,987,210,32,0.5,28,68,0,2,0.5
859,0,2984,1379,77,0,86,187,0,2,0
777,0,2358,1149,65,0.5,64,152,0.5,1,0
99,0,769,143,22,0,23,94,0,2,1
232,0.5,1614,348,58,0.5,56,120,0.5,1,1
949,0,4298,1418,91,0,98,233,1,1,1
748,0.5,2012,1136,61,0.5,66,136,0,1,0
612,0,1881,907,69,0,60,134,0.5,0,0.5
311,0.5,821,458,37,0,38,87,0.5,0,0
574,0,2357,849,67,0,64,137,0.5,2,1
586,0,1075,871,48,0,59,123,1,1,0.5
992,0,3243,1480,86,0,82,177,1,0,0.5
199,0.5,597,290,33,0,21,75,0,2,0
980,0.5,3580,1447,95,0,98,220,0.5,2,0.5
105,0,426,144,31,0.5,37,90,0.5,0,0.5
376,0.5,598,586,33,0.5,37,83,0.5,1,0
371,0.5,688,571,21,0,38,63,1,1,0
649,0,2593,983,69,0,62,146,0,0,1
610,0,2593,901,67,0,63,138,0.5,0,0.5
372,0,539,564,22,0,34,97,0.5,2,0
117,0,917,195,33,0.5,29,77,1,0,0.5
627,0,2286,878,60,0.5,64,144,0,2,0.5
861,0.5,3724,1273,93,0.5,94,210,0.5,1,1
125,0.5,884,177,39,0,27,60,0.5,0,0.5
711,0.5,3399,1026,87,0,72,199,0.5,1,1
634,0.5,2591,965,68,0,68,148,1,0,0
979,0,3068,1459,78,0.5,82,180,0.5,0,0
470,0.5,1213,742,49,0,57,123,0,0,0.5
947,0,3017,1380,70,0.5,83,193,0,1,0
994,0,3696,1463,99,0,90,206,0.5,2,1
889,0,2933,1290,88,0,76,172,0,0,1
930,0,4208,1391,94,0.5,97,229,0.5,2,0.5
573,0.5,1254,862,46,0,53,125,1,1,0
773,0.5,3015,1201,71,0.5,75,173,0.5,0,0
298,0,470,450,36,0,31,78,1,1,0.5
271,0.5,764,406,35,0,22,70,0.5,0,0.5
80,0.5,814,112,38,0.5,31,87,0.5,0,0.5
87,0.5,841,138,33,0.5,24,62,0.5,2,1
273,0.5,1148,440,47,0.5,42,115,0,2,0
613,0.5,2312,952,62,0,61,161,1,0,0
761,0,2407,1165,60,0,66,132,0,0,1
605,0,1907,894,66,0.5,63,149,0,1,0.5
563,0.5,1735,813,56,0.5,59,105,0,1,0.5
724,0.5,3004,1064,70,0.5,84,192,1,1,0
485,0.5,1872,752,68,0,64,133,0.5,2,0.5
395,0.5,1282,628,41,0.5,53,119,0,2,0.5
719,0.5,2623,1024,79,0.5,89,184,1,2,0.5
517,0,2555,798,69,0,64,156,0.5,2,0.5
919,0.5,3573,1418,99,0.5,94,215,1,0,1
605,0,3323,923,84,0.5,87,187,0.5,2,0.5
594,0.5,2202,882,64,0,65,142,0.5,2,1
925,0,3006,1367,81,0.5,76,177,0,1,1
604,0,3185,939,75,0.5,88,189,0.5,2,1
558,0,2108,836,62,0,65,133,0,2,1
435,0,1541,653,40,0,57,102,1,0,0.5
906,0,2733,1374,78,0,73,170,0,1,1
707,0.5,3213,1004,84,0,82,176,1,2,0.5
944,0.5,3165,1427,77,0,70,196,0.5,1,0.5
643,0.5,1965,947,62,0.5,64,160,0.5,0,1
185,0,627,274,35,0,39,69,0.5,2,0.5
413,0,1412,627,45,0.5,52,124,1,0,1
490,0.5,2251,716,67,0.5,62,150,0.5,2,0
614,0,1842,934,63,0,63,152,0.5,1,0.5
599,0.5,1934,867,69,0,61,140,0,2,0.5
183,0.5,828,258,23,0.5,39,85,1,2,0
831,0,3026,1222,77,0,71,171,1,0,1
748,0,2187,1104,67,0,63,140,0.5,2,0
533,0.5,2020,814,67,0.5,66,167,0,2,0.5
876,0.5,2795,1330,77,0,81,195,0,1,0.5
516,0,1221,775,46,0,46,121,0.5,1,0.5
904,0.5,3492,1320,94,0.5,99,234,0,2,0
857,0.5,2755,1287,86,0,75,171,1,0,1
68,0,445,95,39,0.5,20,93,1,1,1
723,0,2053,1055,63,0.5,60,138,1,0,0.5
645,0.5,2291,1021,65,0.5,61,144,0,0,0.5
668,0.5,2640,989,87,0.5,78,180,1,2,1
272,0,970,442,38,0,36,93,0.5,0,1
146,0.5,653,218,23,0,23,69,0,1,0.5
780,0,2242,1138,67,0.5,69,158,1,1,0
173,0,957,277,21,0,22,95,0,2,1
558,0.5,1572,849,49,0.5,53,100,0.5,0,1
105,0.5,838,128,38,0,23,91,0.5,1,1
286,0.5,1063,440,57,0,49,103,0.5,2,0.5
209,0,1540,296,55,0.5,50,123,0,2,0.5
792,0,2842,1217,80,0.5,76,173,0,2,0
138,0.5,958,229,25,0,23,69,0.5,1,0
583,0,2513,906,65,0.5,62,140,1,1,0.5
863,0,4283,1339,94,0.5,92,216,0.5,2,1
740,0,2953,1138,70,0.5,76,193,1,1,1
260,0,1793,395,51,0.5,44,120,0,2,1
239,0.5,1155,346,52,0.5,56,107,0,2,0
76,0,656,111,25,0,27,82,1,0,1
316,0.5,383,506,27,0.5,25,86,0,1,0
506,0,2422,751,68,0,67,149,1,2,1
302,0.5,1407,444,58,0.5,56,104,1,1,0.5
694,0.5,2834,1069,76,0.5,83,171,0.5,2,0.5
709,0,2284,1114,63,0.5,62,138,0,0,0.5
234,0.5,685,328,20,0,29,86,0.5,1,0.5
457,0,1740,693,46,0,46,103,0,1,0.5
773,0,2198,1170,68,0,62,153,0,2,0
282,0.5,562,448,37,0.5,39,93,0,0,1
260,0.5,485,407,36,0,21,92,0.5,1,0
574,0.5,1292,852,50,0.5,52,118,0.5,0,0.5
367,0.5,1208,553,59,0.5,50,111,0,2,1
666,0,2304,985,68,0,68,146,0.5,0,0.5
344,0.5,1678,519,57,0.5,50,129,1,2,0.5
522,0.5,1509,815,47,0.5,42,101,1,0,0
843,0,4046,1301,99,0,97,205,1,2,0.5
730,0,1873,1087,63,0,64,147,0,1,0
518,0,1741,787,42,0.5,45,125,1,0,0.5
263,0.5,1295,379,59,0,48,115,0.5,2,0.5
953,0.5,2702,1448,89,0.5,81,199,1,0,0
827,0.5,3468,1220,92,0.5,98,208,0.5,2,0.5
486,0.5,2348,697,62,0.5,68,139,1,0,1
851,0.5,2891,1258,79,0.5,75,184,0,0,0
208,0.5,859,316,24,0.5,26,68,1,0,0.5
619,0,2965,951,81,0,76,178,1,2,0.5
589,0.5,1514,874,53,0,52,100,0.5,0,0
496,0,2237,736,60,0.5,68,151,1,1,0.5
934,0.5,4054,1342,98,0.5,91,230,0.5,2,1
936,0.5,3131,1437,79,0.5,76,178,0,1,0.5
278,0,363,405,30,0.5,32,87,0.5,0,0
178,0.5,341,289,30,0.5,22,82,0.5,2,1
451,0,2090,682,67,0,63,149,0.5,2,0.5
655,0.5,3250,958,77,0,75,180,0,2,1
796,0,3279,1209,73,0,84,178,1,0,1
652,0.5,2491,991,64,0.5,62,144,0.5,1,0
102,0.5,914,156,38,0.5,35,61,0,0,0.5
204,0.5,812,337,31,0,25,94,1,0,0.5
330,0,550,493,31,0.5,34,67,0,1,1
565,0.5,2382,920,69,0,64,166,0.5,1,0
633,0,3162,955,73,0.5,72,177,0,2,0.5
636,0,3338,954,88,0.5,84,199,1,2,0.5
701,0,3070,1067,73,0,76,172,1,2,0
322,0.5,361,475,39,0.5,27,82,0.5,0,0.5
829,0,2892,1260,81,0.5,85,192,0,0,1
379,0.5,1546,599,53,0.5,43,107,0.5,1,1
844,0.5,2980,1294,88,0,73,176,0,0,0.5
767,0.5,2623,1159,82,0.5,78,194,1,1,1
716,0,2851,1048,72,0,76,191,0,2,1
555,0.5,2065,857,63,0.5,62,152,0.5,2,1
851,0.5,3724,1240,95,0,99,248,1,2,1
835,0,2763,1319,73,0,79,195,0.5,1,1
130,0.5,535,179,37,0.5,24,86,0.5,1,1
264,0,1565,404,49,0.5,48,112,0.5,2,0
370,0,1265,573,52,0.5,53,110,1,2,0
776,0,2148,1184,63,0.5,65,137,1,1,0
942,0,3063,1418,73,0.5,70,195,0.5,1,0
733,0.5,1908,1112,64,0,65,135,0.5,0,1
615,0.5,2833,904,80,0.5,87,194,0,2,0
158,0.5,401,237,27,0.5,28,78,0,0,0.5
897,0,3547,1351,96,0.5,98,234,1,1,0.5
271,0,402,423,22,0.5,24,73,0.5,0,0.5
155,0.5,649,216,22,0.5,20,89,1,1,0
349,0.5,730,515,32,0.5,39,97,1,0,0
947,0,3591,1405,97,0.5,94,231,0,2,0.5
973,0,2632,1454,73,0.5,81,196,0,0,0.5
147,0.5,943,239,32,0.5,32,76,0.5,2,1
200,0.5,665,320,23,0.5,27,75,0,0,0
558,0.5,2509,802,64,0.5,60,132,1,2,1
590,0,2488,874,68,0.5,61,142,1,2,1
979,0,3126,1373,79,0.5,79,175,0,0,0.5
469,0,1394,691,52,0,42,113,0.5,1,1
761,0,2707,1186,75,0.5,72,186,0.5,2,0
938,0.5,3513,1447,98,0.5,98,231,1,1,0.5
205,0,442,294,32,0,31,95,0.5,0,1
797,0,1826,1155,63,0.5,65,160,0.5,1,0
182,0,331,275,31,0,26,84,1,2,0
247,0.5,924,369,25,0.5,23,92,1,0,0
926,0,4448,1427,97,0,91,204,0,2,1
63,0.5,449,83,22,0,26,70,0.5,1,0.5
630,0.5,2233,961,68,0,67,150,0,0,0.5
351,0.5,514,518,32,0.5,34,76,1,0,0.5
990,0.5,3554,1512,92,0.5,95,210,0,2,1
690,0.5,1819,1043,62,0,61,132,0,1,0
881,0.5,3970,1244,96,0.5,91,235,0.5,1,0.5
888,0.5,3629,1311,98,0,90,207,0,2,0.5
496,0.5,2400,775,69,0,67,145,1,2,0.5
538,0,1722,850,53,0.5,55,124,1,0,1
428,0.5,1305,647,43,0.5,50,108,0.5,0,0
779,0,2378,1138,68,0,67,130,1,0,1
886,0,3592,1386,99,0,99,223,1,1,1
160,0.5,677,254,34,0.5,28,66,0.5,2,0.5
167,0.5,356,249,24,0.5,35,72,0.5,0,0
726,0,3249,1118,77,0.5,88,181,0.5,2,1
709,0,3045,1040,78,0.5,86,187,0.5,1,1
243,0.5,1067,345,48,0,47,103,0,2,1
67,0.5,385,93,33,0,26,65,0,0,0.5
891,0.5,4126,1327,94,0,94,204,1,1,1
393,0,841,574,23,0.5,35,98,0,1,0.5
297,0.5,422,439,36,0.5,25,86,0.5,0,0
789,0,3184,1255,86,0,89,170,0.5,0,1
956,0.5,4469,1408,98,0,97,225,0.5,2,1
740,0,2139,1096,60,0,69,146,0,0,1
853,0,3260,1317,77,0.5,89,177,0,1,1
145,0.5,726,208,36,0,34,60,1,2,1
883,0.5,4078,1274,95,0.5,98,211,0.5,2,0.5
545,0,1969,812,63,0,61,134,1,1,1
820,0.5,4113,1243,94,0.5,95,240,0,1,1
817,0.5,2899,1164,84,0,77,180,0.5,1,0.5
345,0.5,878,492,39,0,36,94,0,1,0.5
665,0,2453,1000,64,0,60,169,0.5,1,1
625,0.5,2987,944,81,0.5,77,182,0,2,0
152,0.5,658,237,20,0.5,24,93,1,0,1
960,0.5,2847,1411,80,0.5,70,184,0.5,0,0
214,0,649,317,34,0,30,67,1,0,0
334,0.5,1119,483,46,0.5,49,111,0,1,1
532,0.5,2078,801,68,0,65,136,1,2,1
85,0.5,593,122,35,0,34,68,0.5,1,0.5
177,0,753,276,20,0,27,60,1,1,0.5
448,0.5,2233,661,69,0.5,61,167,0.5,1,1
907,0,2672,1357,88,0.5,82,190,1,0,1
198,0,525,272,36,0,30,77,0.5,0,0.5
620,0,2126,920,65,0.5,66,147,0,0,1
383,0,1799,609,54,0.5,45,106,0,2,0.5
530,0,1477,784,46,0,45,113,0,0,0
638,0.5,2771,982,88,0.5,76,194,0,2,1
280,0.5,868,468,21,0.5,25,79,0.5,0,1
697,0.5,1944,1050,64,0,69,155,0.5,1,0
667,0,2095,1003,69,0.5,66,130,1,0,1
225,0.5,674,354,31,0,37,77,0,2,0
477,0,1437,719,54,0.5,56,127,1,1,0
675,0,2356,1018,68,0,67,154,1,0,1
509,0.5,1025,807,51,0.5,43,111,0.5,0,0
742,0,2539,1115,60,0,60,137,0,0,1
901,0.5,4081,1405,93,0.5,90,204,1,1,0
277,0.5,505,434,32,0.5,31,84,1,0,0.5
617,0.5,2371,918,68,0.5,62,166,0.5,1,0
850,0.5,3016,1258,70,0,84,199,0.5,0,0
338,0.5,901,483,32,0.5,31,90,0,0,1
774,0.5,3266,1226,88,0,85,177,0.5,1,1
213,0,612,325,35,0,39,87,0.5,0,1
905,0.5,3346,1371,81,0.5,87,180,0,1,0.5
273,0.5,1755,393,42,0.5,53,116,1,1,1
676,0,1962,1007,61,0.5,66,135,0,2,0
971,0,2620,1411,77,0,72,171,0,2,0.5
742,0,3089,1078,70,0,71,175,1,2,0
930,0,4017,1369,96,0,90,233,1,2,1
716,0,2114,1100,61,0,60,148,0,2,0
765,0.5,1951,1119,63,0,64,159,0,0,0.5
549,0.5,1762,782,54,0.5,59,115,0.5,0,0
581,0,1634,885,59,0,50,119,0,1,0.5
754,0.5,2233,1075,63,0,68,166,1,0,1
448,0.5,1000,671,54,0,57,111,1,0,0.5
833,0,2984,1219,86,0.5,80,175,0,0,0.5
881,0,3048,1344,71,0,73,194,1,1,0.5
70,0.5,588,93,36,0.5,21,63,0.5,1,0
662,0.5,3365,1016,81,0.5,70,189,1,2,0.5
587,0.5,2481,875,66,0.5,66,158,0.5,1,0.5
578,0.5,1931,853,65,0.5,60,153,0,2,1
307,0,615,452,33,0.5,23,95,1,0,0
317,0,807,441,27,0,37,98,0,1,0
536,0.5,1076,774,40,0,58,103,0,0,1
398,0,1735,652,47,0,56,107,0.5,1,0
963,0.5,3533,1429,97,0.5,91,229,0.5,1,1
181,0,927,294,22,0,24,65,0,2,0.5
891,0.5,2678,1348,86,0,75,179,0,2,0
128,0,649,205,20,0,33,89,0.5,1,0
982,0.5,3896,1484,96,0.5,94,248,0.5,1,0.5
777,0.5,2636,1211,86,0,86,178,1,1,0.5
848,0,3829,1248,92,0.5,98,228,1,2,0.5
214,0.5,1640,324,41,0.5,52,123,0.5,2,0.5
626,0.5,2634,925,71,0.5,84,183,0.5,2,0.5
580,0.5,2247,878,64,0,67,146,0.5,2,1
679,0,2134,1024,64,0.5,65,165,0.5,1,0.5
442,0,1117,670,48,0,48,101,0,1,0.5
199,0,392,298,32,0,20,69,1,1,0
636,0,3007,970,83,0,72,184,1,2,1
543,0.5,1686,785,40,0,45,118,0,0,0
312,0,722,477,33,0,29,93,0.5,0,1
702,0,1966,1005,64,0,63,143,0,0,0
950,0.5,3330,1453,85,0,86,196,1,0,0
99,0.5,807,160,25,0,20,75,0,0,0
646,0.5,2623,1027,89,0.5,77,193,1,2,0
867,0,2831,1314,74,0.5,88,185,0.5,0,0
276,0.5,864,408,23,0.5,34,99,0,1,0.5
646,0,3128,956,72,0.5,76,186,1,1,1
403,0.5,1830,633,66,0.5,68,133,0,2,0
457,0,2100,659,63,0,67,150,1,1,1
705,0.5,2685,1047,84,0.5,82,186,1,0,1
820,0,2855,1246,83,0,79,198,0,0,0
374,0,1206,582,46,0,55,108,1,2,0
752,0,2881,1081,75,0,79,176,1,2,0
174,0.5,629,252,27,0,33,81,0,0,1
541,0,2201,834,67,0.5,64,132,1,2,0.5
77,0.5,963,120,24,0.5,21,94,0.5,1,1
743,0.5,2375,1094,66,0.5,68,167,0,0,0.5
631,0,3177,925,79,0.5,85,184,0.5,2,1
553,0.5,1180,823,44,0.5,42,116,0.5,0,0
200,0,931,290,29,0.5,32,87,0,2,0
64,0,366,97,36,0,38,69,0,0,1
301,0.5,928,469,29,0.5,31,66,0,1,0.5
74,0,960,105,34,0.5,31,68,1,2,1
934,0.5,3746,1395,95,0.5,94,207,1,1,1
197,0,794,286,38,0.5,23,96,1,0,1
858,0.5,2906,1298,75,0,79,184,0.5,0,0.5
366,0.5,1117,559,56,0.5,46,126,1,0,1
516,0.5,1562,770,55,0.5,40,104,0,1,0
815,0,3399,1247,72,0,84,178,0,0,0
611,0.5,2568,915,60,0.5,64,146,1,0,0
357,0.5,1048,556,47,0.5,50,119,0,2,1
609,0,2318,922,62,0.5,66,169,0,2,0
785,0,2952,1151,80,0,79,174,0.5,2,1
178,0,809,263,26,0.5,24,71,0,1,0
763,0.5,3218,1122,82,0,86,186,0.5,2,0
116,0.5,395,164,37,0.5,31,89,1,1,0
924,0,3159,1401,70,0.5,71,184,0.5,1,0.5
639,0.5,3324,962,73,0.5,88,175,1,2,0
308,0,774,463,39,0.5,21,82,1,1,0
630,0.5,2375,912,67,0,65,145,1,1,0
826,0.5,4248,1220,97,0,91,203,0.5,2,0
786,0.5,3381,1220,78,0.5,75,191,1,0,0
672,0,1897,1014,60,0,62,160,0,1,1
762,0.5,2872,1115,78,0.5,75,170,0.5,2,1
888,0.5,3071,1319,84,0.5,78,176,0,1,0
998,0,3110,1495,75,0,76,176,0.5,0,0.5
373,0.5,1156,551,51,0.5,40,119,1,2,0.5
404,0,2335,628,60,0.5,61,130,0,2,0.5
657,0,3112,996,78,0,78,180,1,1,1
366,0,458,544,30,0,26,75,0,0,0.5
431,0,2404,681,66,0.5,63,139,0,2,0.5
317,0,1773,497,59,0.5,52,129,0,2,1
150,0,982,195,39,0,39,72,0,1,0.5
856,0,3806,1308,99,0.5,96,204,0.5,2,0
230,0,1779,345,50,0.5,49,114,1,2,0.5
147,0,657,209,26,0,23,64,1,1,0.5
911,0.5,3321,1334,83,0.5,74,198,0,0,1
165,0.5,840,242,39,0,27,62,1,0,0.5
822,0,2690,1208,70,0,76,198,1,0,0
281,0,1308,405,57,0.5,41,101,0.5,2,1
510,0,1697,760,53,0.5,56,127,0.5,0,1
247,0,600,374,30,0.5,31,95,0.5,1,0
622,0,2790,944,81,0.5,70,173,1,2,0
894,0,3239,1330,76,0.5,88,170,0,0,0
598,0.5,2065,929,63,0,64,158,0.5,1,0.5
751,0.5,2118,1193,69,0,60,146,0,1,0
667,0.5,2618,997,80,0.5,85,175,1,2,1
204,0,905,308,20,0,31,88,0,2,0.5
482,0,2241,693,66,0.5,66,152,0,2,0.5
192,0,639,292,32,0,31,75,1,1,1
946,0,3229,1402,77,0.5,71,180,0.5,0,0.5
295,0,1735,436,46,0.5,51,122,1,1,1
398,0.5,1361,567,41,0.5,58,104,0.5,2,1
897,0,4270,1319,98,0.5,91,215,1,2,0
568,0.5,1432,866,40,0.5,40,112,1,0,0
251,0.5,1758,391,45,0,46,127,1,2,0
890,0,2858,1340,77,0.5,83,179,0.5,1,0.5
805,0,3326,1267,83,0,86,177,0,1,0
780,0,2641,1132,87,0,74,191,1,2,1
181,0,803,279,23,0.5,37,79,0.5,0,0.5
476,0.5,1016,724,43,0.5,51,100,0.5,0,1
873,0,3154,1287,76,0,77,173,1,1,0
736,0.5,2352,1085,69,0,66,147,0.5,0,1
640,0.5,2345,951,62,0,63,168,0.5,0,0.5
564,0.5,1865,833,67,0,63,169,0.5,2,0.5
494,0,2203,769,62,0,62,132,1,2,1
842,0,2739,1234,76,0.5,82,172,1,0,0.5
694,0,2701,1018,80,0.5,81,184,1,2,0
921,0,3298,1395,74,0.5,84,174,1,0,0
233,0.5,328,368,21,0,20,95,0.5,0,0
433,0,1831,642,60,0.5,67,132,0,2,0.5
245,0,330,315,23,0.5,23,60,0.5,1,0
584,0.5,1980,841,63,0.5,66,148,0.5,1,1
145,0.5,574,213,26,0.5,25,89,0.5,1,0.5
764,0,2373,1133,61,0,60,137,0,0,0.5
232,0.5,1315,342,56,0,57,129,1,2,1
496,0.5,1776,735,56,0,56,120,0.5,0,0
984,0,4319,1483,99,0.5,90,225,0,2,1
702,0.5,2836,1010,85,0.5,84,187,0.5,2,0
981,0,3085,1457,70,0,73,188,1,1,0
990,0,4057,1559,98,0.5,96,203,0.5,2,0
318,0,552,465,23,0.5,21,88,0,0,0.5
428,0,1245,652,58,0.5,49,117,0,0,0
350,0.5,1206,531,46,0,57,122,1,1,0.5
123,0.5,849,194,31,0,30,98,0.5,1,0
789,0.5,2892,1227,71,0,74,180,0,2,0.5
139,0.5,947,197,25,0,26,89,0.5,1,0
79,0.5,969,111,23,0,32,75,0,0,0
657,0.5,3181,1017,83,0,79,176,0,2,1
358,0,688,529,37,0,28,92,0,0,0
324,0.5,1694,458,53,0.5,50,119,1,2,0.5
444,0,2572,683,62,0.5,61,168,0.5,2,1
950,0.5,3075,1438,73,0,81,188,1,0,0.5
470,0,1640,706,46,0.5,59,103,1,1,0
284,0,959,415,38,0,38,85,0.5,1,0
667,0.5,1875,1012,67,0.5,61,139,0.5,1,0
226,0,494,327,21,0,26,95,1,1,0
596,0.5,2231,885,61,0.5,67,140,0.5,1,1
891,0,3109,1363,77,0.5,88,196,0.5,0,0
931,0.5,3278,1442,71,0,74,188,0,0,0
150,0,474,241,32,0,33,75,1,0,0
352,0.5,978,490,20,0.5,37,64,1,0,0.5
97,0.5,1194,137,53,0.5,46,101,1,2,1
806,0,3031,1238,73,0.5,88,193,1,0,1
650,0.5,2450,1025,62,0.5,64,159,0.5,1,0
653,0.5,2963,1010,85,0.5,84,176,0,2,0
399,0.5,1622,608,53,0.5,50,102,1,1,1
415,0.5,1237,607,44,0,47,109,0,1,1
195,0,391,289,27,0,23,99,0,2,0
139,0.5,460,211,25,0.5,35,93,0.5,2,1
836,0,3994,1240,96,0.5,94,225,1,1,0.5
78,0.5,772,126,33,0.5,27,93,1,1,0.5
788,0.5,1813,1170,65,0,65,148,0.5,0,1
560,0.5,2199,865,65,0.5,63,130,1,2,0.5
700,0,2944,1073,86,0.5,89,179,0,2,1
883,0.5,3793,1337,97,0,94,228,1,1,1
737,0.5,2286,1086,63,0.5,66,156,0.5,1,0
556,0.5,1015,836,53,0,50,123,0,2,0
788,0.5,2122,1188,66,0,63,161,0,2,0
580,0,1593,880,55,0,46,126,1,1,0
451,0.5,1634,671,43,0,50,120,0,0,0
424,0.5,2462,633,66,0.5,69,145,0.5,2,1
1000,0,2876,1506,83,0,74,184,0.5,2,0
247,0.5,1656,360,53,0,55,114,0,2,1
670,0,2924,986,78,0.5,77,180,1,1,0.5
829,0.5,2827,1260,79,0,79,190,0,1,0
374,0.5,970,557,38,0,22,67,0,1,0.5
691,0.5,2620,1054,88,0,78,190,0,2,0.5
772,0,3108,1163,74,0.5,86,170,1,2,0.5
368,0,310,551,36,0.5,38,90,0,1,1
967,0,2765,1432,87,0.5,87,185,0,1,0.5
218,0.5,1534,343,58,0.5,59,101,1,1,1
122,0,569,142,26,0,26,69,0.5,1,0.5
228,0,321,339,39,0.5,22,79,1,0,1
910,0.5,4097,1436,95,0.5,99,225,0.5,2,0.5
573,0,1248,821,56,0,44,100,0,0,1
911,0,3692,1372,93,0,97,227,1,1,1
358,0,1471,529,46,0.5,50,120,0.5,2,0
644,0.5,3069,961,83,0,76,197,1,2,1
246,0,1562,375,55,0.5,44,103,0,2,0.5
84,0.5,492,126,25,0.5,39,89,0.5,1,0
415,0.5,1013,631,58,0.5,55,128,0,1,0
526,0,1000,820,43,0,42,110,0,1,1
130,0.5,842,188,31,0.5,34,82,0,2,1
467,0,2213,664,66,0,60,134,0.5,2,1
566,0,2374,831,69,0.5,60,154,1,1,1
659,0,1847,980,64,0.5,62,158,0.5,0,0
213,0,658,307,21,0,24,77,0,0,0.5
588,0.5,1023,897,43,0,50,110,0,1,1
760,0,2493,1126,62,0.5,62,145,0,1,1
658,0.5,2661,946,74,0,89,186,1,1,1
879,0.5,4277,1302,97,0,91,242,0.5,1,1
203,0.5,1407,284,52,0.5,42,122,1,2,1
746,0.5,2186,1129,64,0,66,160,0,1,0.5
695,0.5,3075,1086,84,0.5,88,177,0.5,1,1
204,0.5,1704,308,51,0.5,48,121,1,1,0.5
805,0,2746,1204,72,0.5,73,194,0,0,1
345,0,1609,498,54,0.5,46,105,0,2,1
891,0.5,3621,1380,92,0.5,94,234,0,1,1
335,0.5,464,549,20,0,38,89,0.5,0,0
420,0,1694,645,49,0,41,117,0,2,0
322,0,606,493,23,0.5,29,79,0,1,0.5
483,0,1964,749,64,0.5,63,141,1,2,1
405,0.5,1013,617,53,0.5,51,118,1,0,0.5
753,0.5,3364,1053,75,0.5,82,184,0,2,0.5
205,0,890,305,31,0,37,69,0.5,0,0.5
937,0,2940,1397,75,0.5,84,179,0,0,1
322,0.5,518,487,23,0.5,31,78,0,0,0
798,0,2003,1165,68,0,63,135,1,0,0.5
177,0.5,777,260,26,0.5,39,70,0,0,1
627,0,2065,921,60,0.5,66,163,1,1,0
143,0,334,229,20,0.5,29,73,1,0,0.5
450,0.5,1392,695,45,0,48,127,1,0,0.5
648,0.5,3239,989,83,0,89,191,0.5,2,0
82,0.5,744,132,29,0.5,30,65,0,0,0.5
704,0.5,2188,1111,65,0,69,154,1,1,0
945,0,2959,1383,71,0.5,79,192,0,1,0.5
99,0.5,648,149,39,0.5,38,74,0,0,1
775,0,3267,1088,80,0.5,84,172,0,2,1
427,0.5,1931,633,69,0.5,64,136,0.5,2,0.5
648,0.5,2021,1027,66,0,67,168,1,0,1
458,0.5,1262,711,53,0.5,54,102,0,0,1
93,0,343,145,34,0,32,74,0,1,1
399,0.5,1791,648,54,0,53,126,1,2,1
783,0.5,1964,1168,63,0,65,160,0,1,0
543,0,1627,803,48,0.5,55,102,0.5,0,1
562,0.5,1991,826,63,0,65,135,1,2,0
602,0,2081,865,61,0,62,143,0,1,0.5
343,0.5,1782,502,44,0.5,51,110,0.5,2,0.5
905,0.5,3915,1344,99,0,90,232,0,2,0.5
262,0,1130,397,52,0.5,42,100,1,2,0.5
468,0.5,1458,667,58,0,58,118,0,1,1
97,0,650,143,29,0.5,28,66,1,0,1
321,0.5,521,459,27,0,26,86,0,1,0
967,0.5,3702,1480,90,0.5,91,237,0,2,0
725,0.5,2670,1059,70,0,89,193,0.5,1,1
413,0.5,2112,611,66,0,60,137,1,2,1
989,0.5,3639,1447,99,0.5,94,216,0,2,0
892,0,4095,1352,99,0,91,222,1,2,1
650,0,2414,936,62,0.5,66,149,1,0,0
810,0,2854,1173,72,0.5,78,181,0.5,2,0
346,0.5,1481,460,40,0.5,56,111,0,2,0
377,0.5,903,542,34,0,36,94,0,0,0.5
543,0,2435,831,63,0.5,66,149,1,1,0.5
102,0,355,147,26,0.5,35,81,1,0,0.5
339,0.5,1358,504,42,0,47,122,0,2,1
564,0.5,2316,866,62,0,65,149,0.5,2,1
566,0,1580,862,49,0.5,47,109,0,2,0
297,0,498,443,35,0,36,61,0.5,2,0
776,0.5,2645,1167,73,0,78,199,0.5,1,1
709,0.5,1915,1041,61,0,61,160,0.5,1,0
431,0,1636,667,58,0,54,121,0.5,0,1
411,0.5,1041,604,49,0,49,128,0,0,0
72,0.5,447,124,26,0.5,22,99,0,0,0
679,0.5,2352,969,69,0,64,151,0,2,0
245,0,565,356,31,0.5,30,70,1,0,0
253,0.5,1481,381,54,0.5,46,107,0.5,2,1
701,0,1814,1057,60,0,66,167,0,1,1
714,0.5,2353,1107,62,0.5,69,149,0,0,0.5
227,0,1085,328,47,0.5,54,100,0.5,1,1
828,0,4135,1214,90,0.5,94,214,0.5,1,1
264,0.5,1284,402,42,0.5,40,101,1,0,1
761,0.5,2065,1175,69,0,63,162,0,0,0
379,0.5,1629,560,41,0,40,117,0.5,2,0.5
945,0,3388,1471,80,0,85,189,0.5,1,0
552,0,1185,850,41,0.5,54,126,0,1,0.5
959,0.5,2819,1395,76,0,76,193,1,0,1
600,0,2423,901,66,0,66,153,1,1,0
731,0.5,2608,1066,82,0,86,177,0.5,2,0
424,0.5,1024,629,43,0,52,127,0,1,0
972,0,4266,1497,90,0,98,229,0.5,2,0.5
788,0.5,2984,1171,81,0,70,189,1,2,0.5
899,0.5,2889,1305,80,0,87,195,0,0,0
